Date,Day,Lecture_Number,Start_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled,Students_Present,Attendance_Pct,Session_Type,Test_Week,Assignment_Due,Holiday_Near
03-05-2026,Monday,4,12:15 PM,Cloud Computing,Prof. Deshmukh,2,MCA,C,Room 201,180,141,78.33,Theory,0,0,0
03-05-2026,Monday,5,02:00 PM,Machine Learning,Prof. Patil,2,MBA,B,Room 201,120,99,82.5,Theory,0,0,0
03-05-2026,Monday,6,03:00 PM,Cloud Computing,Prof. Sharma,2,MCA,A,Lab 2,180,144,80.0,Practical,0,0,0
04-05-2026,Monday,1,09:00 AM,Machine Learning,Prof. Sharma,4,MCA,B,Lab 2,180,142,78.89,Practical,0,0,0
04-05-2026,Monday,2,10:00 AM,Cloud Computing,Prof. Kulkarni,2,MBA,B,Room 202,120,84,70.0,Theory,0,0,0
04-05-2026,Monday,3,11:15 AM,Cloud Computing,Akash Upadhayay,2,MBA,A,Room 201,120,86,71.67,Theory,0,0,0
04-05-2026,Monday,4,12:15 PM,Python Programming,Prof. Kulkarni,4,MCA,B,Lab 2,180,163,90.56,Practical,0,0,0
04-05-2026,Monday,5,02:00 PM,Web Development,Prof. Sharma,4,MCA,A,Room 202,180,126,70.0,Theory,1,1,0
04-05-2026,Monday,6,03:00 PM,Financial Management,Ishwari Gaikwad,2,MCA,B,Auditorium,180,136,75.56,Theory,0,0,0
04-05-2026,Monday,1,09:00 AM,Machine Learning,Prof. Kulkarni,2,MBA,C,Lab 2,120,68,56.67,Practical,0,0,1
04-05-2026,Monday,2,10:00 AM,Cloud Computing,Prof. Patil,2,MCA,A,Room 201,180,112,62.22,Theory,1,0,0
04-05-2026,Monday,3,11:15 AM,HR Analytics,Ishwari Gaikwad,4,MCA,B,Room 202,180,143,79.44,Theory,0,0,0
04-05-2026,Monday,4,12:15 PM,Web Development,Prof. Sharma,4,MCA,A,Lab 2,180,176,97.78,Practical,0,0,0
04-05-2026,Monday,5,02:00 PM,Machine Learning,Ishwari Gaikwad,4,MCA,A,Room 202,180,164,91.11,Theory,0,0,0
04-05-2026,Monday,6,03:00 PM,Machine Learning,Prof. Kulkarni,4,MCA,C,Lab 2,180,151,83.89,Practical,0,0,0
04-05-2026,Monday,1,09:00 AM,Cloud Computing,Prof. Deshmukh,2,MCA,B,Lab 2,180,127,70.56,Practical,0,0,0
04-05-2026,Monday,2,10:00 AM,HR Analytics,Prof. Patil,2,MCA,B,Room 202,180,150,83.33,Theory,0,0,0
04-05-2026,Monday,3,11:15 AM,Web Development,Prof. Patil,4,MCA,C,Lab 1,180,125,120.0,Practical,1,0,0
04-05-2026,Monday,4,12:15 PM,Financial Management,Prof. Sharma,2,MBA,C,Room 202,120,83,69.17,Theory,0,0,0
04-05-2026,Monday,5,02:00 PM,Financial Management,Prof. Sharma,4,MCA,A,Room 201,180,138,76.67,Theory,0,0,0
04-05-2026,Monday,6,03:00 PM,Web Development,Ishwari Gaikwad,2,MCA,C,Lab 1,180,144,80.0,Practical,0,0,0
04-05-2026,Monday,1,09:00 AM,Advanced DBMS,Akash Upadhayay,4,MBA,A,Lab 2,120,83,69.17,Practical,0,0,0
04-05-2026,Monday,2,10:00 AM,HR Analytics,Ishwari Gaikwad,4,MBA,B,Lab 2,120,113,94.17,Practical,0,1,0
04-05-2026,Monday,3,11:15 AM,Machine Learning,Prof. Sharma,4,MCA,C,Lab 1,180,174,4.0,Practical,0,0,0
04-05-2026,Monday,4,12:15 PM,Cloud Computing,Ishwari Gaikwad,2,MCA,C,Auditorium,180,126,70.0,Theory,0,0,0
04-05-2026,Monday,5,02:00 PM,Advanced DBMS,Ishwari Gaikwad,4,MCA,C,Lab 1,180,122,67.78,Practical,0,0,1
04-05-2026,Monday,6,03:00 PM,HR Analytics,Ishwari Gaikwad,2,MBA,C,Lab 1,120,94,78.33,Practical,0,1,0
05-05-2026,Tuesday,1,09:00 AM,HR Analytics,Prof. Sharma,4,MBA,A,Room 201,120,108,90.0,Theory,0,0,0
05-05-2026,Tuesday,2,10:00 AM,Advanced DBMS,Prof. Kulkarni,2,MCA,C,Lab 1,180,99,55.0,Practical,1,0,1
05-05-2026,Tuesday,3,11:15 AM,Web Development,Ishwari Gaikwad,2,MBA,A,Lab 1,120,117,97.5,Practical,0,0,0
05-05-2026,Tuesday,4,12:15 PM,Financial Management,Akash Upadhayay,2,MBA,B,Room 201,120,102,85.0,Theory,0,1,0
05-05-2026,Tuesday,5,02:00 PM,Machine Learning,Akash Upadhayay,2,MBA,B,Room 201,120,79,65.83,Theory,0,0,0
05-05-2026,Tuesday,6,03:00 PM,HR Analytics,Ishwari Gaikwad,4,MBA,A,Lab 1,120,107,89.17,Practical,0,0,0
05-05-2026,Tuesday,1,09:00 AM,Python Programming,Ishwari Gaikwad,2,MBA,B,Lab 2,120,113,94.17,Practical,0,0,0
05-05-2026,Tuesday,2,10:00 AM,Advanced DBMS,Prof. Kulkarni,4,MCA,B,Lab 1,180,151,83.89,Practical,0,0,0
05-05-2026,Tuesday,3,11:15 AM,Web Development,Prof. Patil,4,MCA,B,Room 201,180,163,90.56,Theory,0,0,0
05-05-2026,Tuesday,4,12:15 PM,Web Development,Prof. Deshmukh,4,MCA,A,Auditorium,180,139,77.22,Theory,0,1,1
05-05-2026,Tuesday,5,02:00 PM,Web Development,Akash Upadhayay,4,MBA,A,Room 202,120,103,85.83,Theory,0,0,0
05-05-2026,Tuesday,6,03:00 PM,Advanced DBMS,Ishwari Gaikwad,4,MCA,A,Room 201,180,152,84.44,Theory,0,0,0
05-05-2026,Tuesday,1,09:00 AM,Advanced DBMS,Prof. Kulkarni,2,MBA,B,Lab 1,120,114,95.0,Practical,0,0,0
05-05-2026,Tuesday,2,10:00 AM,Python Programming,Ishwari Gaikwad,2,MCA,A,Room 201,180,142,78.89,Theory,0,0,0
05-05-2026,Tuesday,3,11:15 AM,Cloud Computing,Prof. Sharma,2,MBA,B,Lab 2,120,114,95.0,Practical,0,1,0
05-05-2026,Tuesday,4,12:15 PM,Python Programming,Prof. Deshmukh,2,MCA,C,Lab 2,180,164,91.11,Practical,0,0,0
05-05-2026,Tuesday,5,02:00 PM,Web Development,Prof. Kulkarni,4,MBA,C,Auditorium,120,100,83.33,Theory,0,0,0
05-05-2026,Tuesday,6,03:00 PM,Machine Learning,Prof. Sharma,4,MCA,B,Auditorium,180,147,81.67,Theory,0,0,0
05-05-2026,Tuesday,1,09:00 AM,Advanced DBMS,Prof. Sharma,4,MCA,B,Room 202,180,147,81.67,Theory,0,1,0
05-05-2026,Tuesday,2,10:00 AM,Machine Learning,Prof. Kulkarni,2,MCA,A,Lab 1,180,164,91.11,Practical,0,0,0
05-05-2026,Tuesday,3,11:15 AM,Web Development,Prof. Deshmukh,2,MCA,B,Room 201,180,135,75.0,Theory,1,0,0
05-05-2026,Tuesday,4,12:15 PM,Cloud Computing,Prof. Sharma,4,MCA,C,Room 202,180,143,79.44,Theory,0,0,0
05-05-2026,Tuesday,5,02:00 PM,Cloud Computing,Prof. Patil,2,MCA,C,Lab 1,180,152,84.44,Practical,0,0,0
05-05-2026,Tuesday,6,03:00 PM,Python Programming,Prof. Sharma,2,MBA,C,Lab 1,120,90,75.0,Practical,0,0,0
06-05-2026,Wednesday,1,09:00 AM,Cloud Computing,Ishwari Gaikwad,4,MBA,C,Room 201,120,107,89.17,Theory,0,0,0
06-05-2026,Wednesday,2,10:00 AM,Advanced DBMS,Prof. Sharma,4,MCA,B,Lab 2,180,159,88.33,Practical,0,0,0
06-05-2026,Wednesday,3,11:15 AM,Python Programming,Prof. Patil,2,MCA,C,Room 202,180,176,97.78,Theory,0,0,0
06-05-2026,Wednesday,4,12:15 PM,Advanced DBMS,Prof. Sharma,2,MCA,B,Lab 2,180,175,97.22,Practical,0,0,0
06-05-2026,Wednesday,5,02:00 PM,Advanced DBMS,Prof. Patil,4,MBA,C,Room 202,120,101,84.17,Theory,0,0,0
06-05-2026,Wednesday,6,03:00 PM,Cloud Computing,Akash Upadhayay,2,MCA,C,Room 202,180,153,85.0,Theory,0,0,0
06-05-2026,Wednesday,1,09:00 AM,Machine Learning,Prof. Patil,4,MCA,A,Room 202,180,138,76.67,Theory,0,0,0
06-05-2026,Wednesday,2,10:00 AM,Machine Learning,Ishwari Gaikwad,4,MCA,C,Lab 1,180,173,96.11,Practical,0,0,0
06-05-2026,Wednesday,3,11:15 AM,Cloud Computing,Prof. Deshmukh,2,MCA,B,Room 201,180,135,75.0,Theory,1,0,0
06-05-2026,Wednesday,4,12:15 PM,Advanced DBMS,Akash Upadhayay,2,MCA,B,Auditorium,180,167,92.78,Theory,0,1,0
06-05-2026,Wednesday,5,02:00 PM,HR Analytics,Prof. Deshmukh,2,MCA,A,Room 202,180,163,90.56,Theory,0,0,0
06-05-2026,Wednesday,6,03:00 PM,HR Analytics,Prof. Kulkarni,4,MBA,B,Lab 2,120,112,114.0,Practical,0,0,0
06-05-2026,Wednesday,1,09:00 AM,Advanced DBMS,Prof. Patil,2,MCA,B,Room 201,180,114,63.33,Theory,0,1,0
06-05-2026,Wednesday,2,10:00 AM,Financial Management,Akash Upadhayay,4,MCA,C,Auditorium,180,172,95.56,Theory,0,1,0
06-05-2026,Wednesday,3,11:15 AM,Machine Learning,Prof. Deshmukh,4,MCA,B,Lab 1,180,149,82.78,Practical,0,0,0
06-05-2026,Wednesday,4,12:15 PM,Machine Learning,Ishwari Gaikwad,2,MCA,B,Auditorium,180,170,94.44,Theory,0,0,0
06-05-2026,Wednesday,5,02:00 PM,Web Development,Prof. Kulkarni,4,MBA,B,Auditorium,120,110,91.67,Theory,0,1,0
06-05-2026,Wednesday,6,03:00 PM,Advanced DBMS,Akash Upadhayay,4,MCA,B,Lab 2,180,144,80.0,Practical,0,1,0
06-05-2026,Wednesday,1,09:00 AM,Advanced DBMS,Ishwari Gaikwad,2,MBA,A,Room 201,120,76,63.33,Theory,1,0,0
06-05-2026,Wednesday,2,10:00 AM,HR Analytics,Prof. Deshmukh,4,MBA,A,Room 202,120,98,81.67,Theory,0,0,0
06-05-2026,Wednesday,3,11:15 AM,Cloud Computing,Prof. Sharma,2,MCA,C,Room 202,180,157,87.22,Theory,0,1,0
06-05-2026,Wednesday,4,12:15 PM,Web Development,Prof. Sharma,2,MBA,A,Lab 2,120,106,88.33,Practical,0,0,0
06-05-2026,Wednesday,5,02:00 PM,Machine Learning,Prof. Patil,4,MCA,C,Room 201,180,126,70.0,Theory,0,1,1
06-05-2026,Wednesday,6,03:00 PM,Financial Management,Prof. Sharma,2,MCA,B,Room 201,180,127,70.56,Theory,0,0,0
07-05-2026,Thursday,1,09:00 AM,Financial Management,Akash Upadhayay,2,MCA,B,Room 202,180,139,,Theory,0,0,0
07-05-2026,Thursday,2,10:00 AM,Python Programming,Prof. Sharma,4,MBA,A,Lab 2,120,117,97.5,Practical,0,0,0
07-05-2026,Thursday,3,11:15 AM,Advanced DBMS,Prof. Sharma,4,MBA,A,Lab 1,120,109,90.83,Practical,0,0,0
07-05-2026,Thursday,4,12:15 PM,Web Development,Prof. Patil,2,MBA,C,Auditorium,120,108,90.0,Theory,0,0,0
07-05-2026,Thursday,5,02:00 PM,Cloud Computing,Akash Upadhayay,2,MBA,B,Lab 2,120,84,70.0,Practical,1,0,0
07-05-2026,Thursday,6,03:00 PM,Financial Management,Prof. Sharma,2,MBA,B,Room 202,120,92,76.67,Theory,0,0,0
07-05-2026,Thursday,1,09:00 AM,Cloud Computing,Prof. Patil,4,MCA,C,Auditorium,180,126,70.0,Theory,0,0,0
07-05-2026,Thursday,2,10:00 AM,Web Development,Prof. Sharma,2,MCA,C,Lab 1,180,174,96.67,Practical,0,1,0
07-05-2026,Thursday,3,11:15 AM,Advanced DBMS,Prof. Patil,4,MCA,C,Auditorium,180,137,76.11,Theory,0,0,0
07-05-2026,Thursday,4,12:15 PM,Cloud Computing,Prof. Patil,2,MCA,C,Auditorium,180,108,60.0,Theory,1,0,0
07-05-2026,Thursday,5,02:00 PM,Web Development,Akash Upadhayay,4,MBA,A,Lab 2,120,117,97.5,Practical,0,1,0
07-05-2026,Thursday,6,03:00 PM,Web Development,Prof. Sharma,4,MCA,B,Room 201,180,124,68.89,Theory,0,0,0
07-05-2026,Thursday,1,09:00 AM,Cloud Computing,Akash Upadhayay,4,MCA,C,Lab 2,180,155,,Practical,0,0,0
07-05-2026,Thursday,2,10:00 AM,Python Programming,Ishwari Gaikwad,4,MCA,B,Auditorium,180,99,55.0,Theory,0,0,1
07-05-2026,Thursday,3,11:15 AM,Advanced DBMS,Prof. Patil,2,MCA,B,Lab 1,180,171,95.0,Practical,0,1,0
07-05-2026,Thursday,4,12:15 PM,Web Development,Akash Upadhayay,4,MCA,A,Auditorium,180,167,92.78,Theory,0,0,0
07-05-2026,Thursday,5,02:00 PM,Financial Management,Prof. Deshmukh,2,MCA,A,Lab 2,180,171,95.0,Practical,0,0,0
07-05-2026,Thursday,6,03:00 PM,Web Development,Prof. Kulkarni,4,MCA,C,Auditorium,180,114,63.33,Theory,1,1,0
07-05-2026,Thursday,1,09:00 AM,Python Programming,Prof. Kulkarni,2,MCA,A,Lab 1,180,124,68.89,Practical,0,0,0
07-05-2026,Thursday,2,10:00 AM,Cloud Computing,Prof. Patil,4,MBA,B,Room 201,120,107,,Theory,0,0,0
07-05-2026,Thursday,3,11:15 AM,Web Development,Akash Upadhayay,4,MCA,C,Lab 1,180,166,92.22,Practical,0,0,0
07-05-2026,Thursday,4,12:15 PM,Python Programming,Prof. Deshmukh,2,MCA,B,Auditorium,180,122,67.78,Theory,0,0,1
07-05-2026,Thursday,5,02:00 PM,HR Analytics,Prof. Sharma,4,MCA,B,Lab 1,180,173,96.11,Practical,0,0,0
07-05-2026,Thursday,6,03:00 PM,Financial Management,Akash Upadhayay,2,MBA,C,Lab 1,120,84,70.0,Practical,0,0,1
08-05-2026,Friday,1,09:00 AM,Machine Learning,Prof. Sharma,2,MCA,B,Room 201,180,157,87.22,Theory,0,0,0
08-05-2026,Friday,2,10:00 AM,Web Development,Ishwari Gaikwad,4,MBA,C,Room 201,120,102,85.0,Theory,1,0,0
08-05-2026,Friday,3,11:15 AM,Python Programming,Ishwari Gaikwad,2,MCA,C,Lab 1,180,176,97.78,Practical,0,0,0
08-05-2026,Friday,4,12:15 PM,Python Programming,Ishwari Gaikwad,2,MBA,C,Auditorium,120,111,92.5,Theory,0,1,0
08-05-2026,Friday,5,02:00 PM,Web Development,Prof. Deshmukh,4,MCA,B,Auditorium,180,160,88.89,Theory,0,0,0
08-05-2026,Friday,6,03:00 PM,Cloud Computing,Akash Upadhayay,2,MCA,C,Lab 2,180,132,73.33,Practical,0,0,0
08-05-2026,Friday,1,09:00 AM,Advanced DBMS,Prof. Kulkarni,2,MCA,B,Auditorium,180,117,65.0,Theory,0,0,0
08-05-2026,Friday,2,10:00 AM,Machine Learning,Akash Upadhayay,4,MCA,C,Room 201,180,169,93.89,Theory,0,0,0
08-05-2026,Friday,3,11:15 AM,Advanced DBMS,Prof. Patil,4,MBA,C,Room 201,120,101,84.17,Theory,0,0,0
08-05-2026,Friday,4,12:15 PM,HR Analytics,Prof. Patil,2,MBA,A,Room 202,120,99,82.5,Theory,0,0,0
08-05-2026,Friday,5,02:00 PM,Financial Management,Prof. Kulkarni,4,MBA,C,Lab 2,120,94,78.33,Practical,0,1,0
08-05-2026,Friday,6,03:00 PM,Web Development,Prof. Deshmukh,4,MBA,B,Lab 1,120,79,65.83,Practical,0,0,1
08-05-2026,Friday,1,09:00 AM,Machine Learning,Akash Upadhayay,4,MBA,A,Room 201,120,84,70.0,Theory,0,0,0
08-05-2026,Friday,2,10:00 AM,Cloud Computing,Akash Upadhayay,4,MCA,C,Lab 1,180,150,83.33,Practical,0,0,0
08-05-2026,Friday,3,11:15 AM,Python Programming,Ishwari Gaikwad,2,MCA,A,Auditorium,180,158,87.78,Theory,0,1,0
08-05-2026,Friday,4,12:15 PM,Financial Management,Prof. Deshmukh,4,MCA,A,Room 202,180,169,93.89,Theory,0,0,0
08-05-2026,Friday,5,02:00 PM,Advanced DBMS,Prof. Kulkarni,2,MBA,B,Lab 2,120,112,4.0,Practical,0,0,0
08-05-2026,Friday,6,03:00 PM,Web Development,Prof. Sharma,4,MBA,C,Lab 1,120,87,72.5,Practical,0,1,0
08-05-2026,Friday,1,09:00 AM,Python Programming,Ishwari Gaikwad,4,MBA,C,Lab 2,120,80,66.67,Practical,0,0,1
08-05-2026,Friday,2,10:00 AM,Web Development,Akash Upadhayay,2,MCA,B,Room 201,180,162,90.0,Theory,0,0,0
08-05-2026,Friday,3,11:15 AM,HR Analytics,Prof. Deshmukh,4,MCA,C,Room 201,180,141,78.33,Theory,0,0,0
08-05-2026,Friday,4,12:15 PM,Financial Management,Prof. Deshmukh,4,MCA,B,Lab 1,180,118,65.56,Practical,1,0,0
08-05-2026,Friday,5,02:00 PM,Advanced DBMS,Prof. Kulkarni,4,MBA,A,Lab 1,120,114,95.0,Practical,0,0,0
08-05-2026,Friday,6,03:00 PM,Financial Management,Prof. Patil,4,MCA,B,Room 202,180,121,67.22,Theory,0,0,1
09-05-2026,Saturday,1,09:00 AM,Cloud Computing,Akash Upadhayay,4,MBA,C,Lab 1,120,69,57.5,Practical,0,0,0
09-05-2026,Saturday,2,10:00 AM,Machine Learning,Prof. Kulkarni,4,MCA,B,Auditorium,180,146,81.11,Theory,0,1,0
09-05-2026,Saturday,3,11:15 AM,Advanced DBMS,Akash Upadhayay,4,MBA,C,Auditorium,120,93,77.5,Theory,0,0,0
09-05-2026,Saturday,4,12:15 PM,Cloud Computing,Prof. Deshmukh,4,MCA,C,Room 201,180,133,73.89,Theory,1,1,0
09-05-2026,Saturday,5,02:00 PM,Web Development,Prof. Sharma,4,MCA,A,Lab 1,180,150,83.33,Practical,0,0,1
09-05-2026,Saturday,6,03:00 PM,Financial Management,Prof. Sharma,4,MCA,A,Auditorium,180,113,62.78,Theory,0,0,0
09-05-2026,Saturday,1,09:00 AM,Cloud Computing,Ishwari Gaikwad,2,MBA,C,Auditorium,120,79,65.83,Theory,0,0,0
09-05-2026,Saturday,2,10:00 AM,Web Development,Prof. Patil,2,MCA,B,Room 201,180,141,78.33,Theory,0,1,0
09-05-2026,Saturday,3,11:15 AM,Cloud Computing,Akash Upadhayay,4,MCA,A,Auditorium,180,129,71.67,Theory,1,0,0
09-05-2026,Saturday,4,12:15 PM,HR Analytics,Prof. Sharma,4,MBA,B,Auditorium,120,106,88.33,Theory,0,0,0
09-05-2026,Saturday,5,02:00 PM,Advanced DBMS,Prof. Sharma,4,MCA,A,Lab 1,180,148,82.22,Practical,0,0,0
09-05-2026,Saturday,6,03:00 PM,Machine Learning,Prof. Deshmukh,4,MCA,C,Room 201,180,121,67.22,Theory,0,1,0
09-05-2026,Saturday,1,09:00 AM,Python Programming,Prof. Patil,4,MCA,A,Room 202,180,126,70.0,Theory,0,0,0
09-05-2026,Saturday,2,10:00 AM,Cloud Computing,Prof. Patil,4,MBA,B,Room 201,120,101,84.17,Theory,0,1,0
09-05-2026,Saturday,3,11:15 AM,Machine Learning,Akash Upadhayay,2,MBA,A,Auditorium,120,84,70.0,Theory,0,0,0
09-05-2026,Saturday,4,12:15 PM,Machine Learning,Prof. Patil,2,MBA,A,Room 201,120,108,90.0,Theory,0,0,0
09-05-2026,Saturday,5,02:00 PM,HR Analytics,Prof. Deshmukh,4,MCA,C,Room 201,180,131,72.78,Theory,0,0,0
09-05-2026,Saturday,6,03:00 PM,Machine Learning,Prof. Kulkarni,2,MCA,B,Auditorium,180,109,60.56,Theory,0,1,0
09-05-2026,Saturday,1,09:00 AM,Advanced DBMS,Prof. Patil,4,MBA,A,Room 201,120,74,4.0,Theory,1,0,0
09-05-2026,Saturday,2,10:00 AM,Financial Management,Prof. Patil,4,MBA,C,Room 202,120,103,85.83,Theory,0,1,0
09-05-2026,Saturday,3,11:15 AM,Advanced DBMS,Prof. Sharma,2,MCA,B,Lab 2,180,162,90.0,Practical,0,0,0
09-05-2026,Saturday,4,12:15 PM,Advanced DBMS,Prof. Patil,2,MBA,B,Room 202,120,87,72.5,Theory,0,0,0
09-05-2026,Saturday,5,02:00 PM,Python Programming,Ishwari Gaikwad,4,MCA,C,Lab 1,180,126,70.0,Practical,1,0,0
09-05-2026,Saturday,6,03:00 PM,HR Analytics,Prof. Patil,4,MBA,A,Room 201,120,96,80.0,Theory,0,0,0
10-05-2026,Monday,1,09:00 AM,Web Development,Akash Upadhayay,2,MCA,C,Lab 2,180,135,75.0,Practical,0,0,0
10-05-2026,Monday,2,10:00 AM,Financial Management,Ishwari Gaikwad,4,MBA,A,Lab 2,120,93,77.5,Practical,0,0,0
10-05-2026,Monday,3,11:15 AM,Advanced DBMS,Prof. Deshmukh,2,MBA,B,Room 201,120,90,75.0,Theory,0,0,0
10-05-2026,Monday,4,12:15 PM,HR Analytics,Prof. Patil,2,MBA,A,Auditorium,120,102,85.0,Theory,0,0,0
10-05-2026,Monday,5,02:00 PM,Cloud Computing,Prof. Patil,2,MBA,A,Lab 2,120,99,82.5,Practical,0,0,0
10-05-2026,Monday,6,03:00 PM,Cloud Computing,Prof. Patil,4,MBA,B,Auditorium,120,69,57.5,Theory,0,0,0
10-05-2026,Monday,1,09:00 AM,Python Programming,Prof. Kulkarni,2,MCA,A,Lab 2,180,129,71.67,Practical,1,0,0
10-05-2026,Monday,2,10:00 AM,Python Programming,Prof. Deshmukh,4,MBA,C,Room 202,120,80,66.67,Theory,1,0,0
10-05-2026,Monday,3,11:15 AM,Advanced DBMS,Prof. Deshmukh,4,MCA,A,Lab 1,180,114,63.33,Practical,1,0,0
10-05-2026,Monday,4,12:15 PM,Web Development,Akash Upadhayay,2,MCA,C,Room 202,180,157,87.22,Theory,0,1,0
10-05-2026,Monday,5,02:00 PM,Machine Learning,Akash Upadhayay,4,MCA,A,Auditorium,180,124,68.89,Theory,0,0,1
10-05-2026,Monday,6,03:00 PM,HR Analytics,Akash Upadhayay,4,MCA,B,Lab 1,180,117,65.0,Practical,0,1,0
10-05-2026,Monday,1,09:00 AM,Advanced DBMS,Prof. Patil,4,MBA,B,Lab 1,120,81,,Practical,0,1,0
10-05-2026,Monday,2,10:00 AM,Cloud Computing,Prof. Deshmukh,2,MBA,B,Room 202,120,85,70.83,Theory,0,0,0
10-05-2026,Monday,3,11:15 AM,HR Analytics,Prof. Deshmukh,2,MCA,A,Room 201,180,125,69.44,Theory,1,0,0
10-05-2026,Monday,4,12:15 PM,Advanced DBMS,Prof. Patil,4,MCA,C,Lab 1,180,145,120.0,Practical,0,1,0
10-05-2026,Monday,5,02:00 PM,Financial Management,Prof. Kulkarni,4,MBA,B,Room 202,120,91,4.0,Theory,0,0,0
10-05-2026,Monday,6,03:00 PM,Financial Management,Ishwari Gaikwad,4,MBA,C,Room 202,120,96,80.0,Theory,0,0,0
10-05-2026,Monday,1,09:00 AM,Advanced DBMS,Akash Upadhayay,4,MCA,B,Room 201,180,104,57.78,Theory,0,1,1
10-05-2026,Monday,2,10:00 AM,Web Development,Prof. Sharma,2,MBA,A,Room 201,120,101,84.17,Theory,0,0,0
10-05-2026,Monday,3,11:15 AM,HR Analytics,Prof. Deshmukh,4,MCA,C,Room 201,180,151,83.89,Theory,0,0,0
10-05-2026,Monday,4,12:15 PM,Machine Learning,Akash Upadhayay,2,MBA,B,Room 202,120,73,60.83,Theory,0,0,1
10-05-2026,Monday,5,02:00 PM,HR Analytics,Prof. Patil,4,MBA,C,Auditorium,120,87,72.5,Theory,0,0,0
10-05-2026,Monday,6,03:00 PM,Machine Learning,Akash Upadhayay,2,MCA,A,Room 201,180,119,66.11,Theory,0,0,0
11-05-2026,Monday,1,09:00 AM,Financial Management,Ishwari Gaikwad,2,MBA,A,Auditorium,120,55,45.83,Theory,0,0,1
11-05-2026,Monday,2,10:00 AM,Advanced DBMS,Akash Upadhayay,2,MCA,B,Lab 1,180,160,88.89,Practical,0,0,0
11-05-2026,Monday,3,11:15 AM,Cloud Computing,Akash Upadhayay,2,MCA,A,Lab 2,180,133,73.89,Practical,1,0,0
11-05-2026,Monday,4,12:15 PM,Cloud Computing,Ishwari Gaikwad,4,MBA,B,Room 201,120,89,74.17,Theory,0,0,0
11-05-2026,Monday,5,02:00 PM,Machine Learning,Ishwari Gaikwad,4,MCA,A,Room 202,180,142,78.89,Theory,0,0,0
11-05-2026,Monday,6,03:00 PM,Advanced DBMS,Akash Upadhayay,4,MBA,A,Auditorium,120,49,40.83,Theory,1,0,0
11-05-2026,Monday,1,09:00 AM,Financial Management,Prof. Patil,4,MCA,A,Lab 2,180,112,62.22,Practical,1,0,0
11-05-2026,Monday,2,10:00 AM,Cloud Computing,Akash Upadhayay,2,MBA,A,Auditorium,120,78,65.0,Theory,1,0,0
11-05-2026,Monday,3,11:15 AM,HR Analytics,Ishwari Gaikwad,4,MCA,B,Lab 2,180,155,86.11,Practical,0,1,0
11-05-2026,Monday,4,12:15 PM,Advanced DBMS,Prof. Kulkarni,2,MBA,A,Lab 2,120,102,85.0,Practical,0,1,0
11-05-2026,Monday,5,02:00 PM,Cloud Computing,Akash Upadhayay,2,MCA,B,Auditorium,180,157,4.0,Theory,0,0,0
11-05-2026,Monday,6,03:00 PM,Web Development,Akash Upadhayay,2,MBA,B,Lab 1,120,84,70.0,Practical,0,0,0
11-05-2026,Monday,1,09:00 AM,Web Development,Prof. Kulkarni,2,MCA,B,Room 201,180,134,74.44,Theory,0,0,0
11-05-2026,Monday,2,10:00 AM,HR Analytics,Prof. Sharma,2,MCA,B,Room 201,180,132,73.33,Theory,0,0,0
11-05-2026,Monday,3,11:15 AM,Cloud Computing,Akash Upadhayay,4,MCA,C,Lab 1,180,149,82.78,Practical,0,0,0
11-05-2026,Monday,4,12:15 PM,Cloud Computing,Prof. Patil,4,MCA,B,Lab 1,180,157,87.22,Practical,0,1,0
11-05-2026,Monday,5,02:00 PM,Web Development,Akash Upadhayay,2,MCA,C,Lab 2,180,168,93.33,Practical,0,1,0
11-05-2026,Monday,6,03:00 PM,Machine Learning,Prof. Deshmukh,4,MBA,A,Lab 2,120,80,66.67,Practical,0,0,0
11-05-2026,Monday,1,09:00 AM,Cloud Computing,Prof. Deshmukh,2,MCA,A,Auditorium,180,105,58.33,Theory,1,0,0
11-05-2026,Monday,2,10:00 AM,Machine Learning,Prof. Deshmukh,2,MCA,C,Lab 1,180,145,80.56,Practical,0,0,0
11-05-2026,Monday,3,11:15 AM,Machine Learning,Prof. Sharma,4,MCA,C,Room 202,180,167,92.78,Theory,0,1,0
11-05-2026,Monday,4,12:15 PM,HR Analytics,Prof. Sharma,4,MBA,B,Lab 1,120,97,80.83,Practical,0,0,0
11-05-2026,Monday,5,02:00 PM,Advanced DBMS,Akash Upadhayay,4,MCA,B,Room 202,180,158,87.78,Theory,0,0,0
11-05-2026,Monday,6,03:00 PM,HR Analytics,Prof. Deshmukh,4,MCA,C,Lab 1,180,86,47.78,Practical,1,0,0
12-05-2026,Tuesday,1,09:00 AM,Web Development,Prof. Kulkarni,4,MCA,A,Lab 2,180,157,87.22,Practical,0,0,0
12-05-2026,Tuesday,2,10:00 AM,Financial Management,Prof. Patil,4,MCA,A,Auditorium,180,147,81.67,Theory,0,0,0
12-05-2026,Tuesday,3,11:15 AM,Cloud Computing,Prof. Deshmukh,4,MCA,C,Room 201,180,176,97.78,Theory,0,0,0
12-05-2026,Tuesday,4,12:15 PM,HR Analytics,Prof. Kulkarni,2,MBA,C,Lab 1,120,110,91.67,Practical,0,0,0
12-05-2026,Tuesday,5,02:00 PM,Web Development,Prof. Deshmukh,4,MCA,C,Lab 1,180,136,75.56,Practical,0,1,0
