Date,Day,Lecture_Number,Start_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled,Students_Present,Attendance_Pct,Session_Type,Test_Week,Assignment_Due,Holiday_Near,Day_of_Semester,Week_Number,Month,Day_of_Month,Is_Weekend,Time_of_Day,Lecture_DateTime,Prev_Lecture_Pct,Rolling_3_Avg,Rolling_7_Avg,Monthly_Avg_Attendance,Consecutive_Lecture_Count,Gap_Hours,Attendance_Risk,Attendance_Risk_Code
2026-02-15,Monday,1,09:00 AM,Cloud Computing,Prof. Deshmukh,2,MCA,C,Lab 2,180,124,68.89,Practical,0,0,0,42,6,2,15,0,Morning,2026-02-15 09:00:00,86.11,75.83333333333333,79.88,78.40986599664993,1,18.0,WARNING,1
2026-02-15,Monday,3,11:15 AM,Advanced DBMS,Prof. Patil,4,MCA,C,Lab 1,180,134,74.44,Practical,0,0,0,42,6,2,15,0,Morning,2026-02-15 11:15:00,68.89,82.40666666666667,79.00714285714285,78.39394648829432,2,2.25,WARNING,1
2026-02-15,Monday,4,12:15 PM,Advanced DBMS,Prof. Sharma,2,MCA,C,Room 201,180,136,75.56,Theory,0,0,0,42,6,2,15,0,Afternoon,2026-02-15 12:15:00,74.44,76.48,77.73714285714286,78.38734557595993,3,1.0,SAFE,2
2026-02-15,Monday,5,02:00 PM,Web Development,Prof. Sharma,2,MCA,C,Auditorium,180,123,68.33,Theory,0,0,0,42,6,2,15,0,Afternoon,2026-02-15 14:00:00,75.56,72.96333333333332,74.24571428571429,78.38263333333333,4,1.75,WARNING,1
2026-02-15,Monday,6,03:00 PM,HR Analytics,Prof. Kulkarni,4,MCA,C,Room 201,180,111,61.67,Theory,0,1,1,42,6,2,15,0,Afternoon,2026-02-15 15:00:00,68.33,72.77666666666666,73.53142857142858,78.3659068219634,5,1.0,WARNING,1
2026-02-16,Monday,1,09:00 AM,Python Programming,Prof. Patil,2,MCA,C,Room 202,180,132,73.33,Theory,0,0,0,43,7,2,16,0,Morning,2026-02-16 09:00:00,61.67,68.52,75.31714285714285,78.33817275747509,1,18.0,WARNING,1
2026-02-16,Monday,3,11:15 AM,Python Programming,Akash Upadhayay,4,MCA,C,Room 201,180,127,70.56,Theory,1,0,0,43,7,2,16,0,Morning,2026-02-16 11:15:00,73.33,67.77666666666666,72.61857142857143,78.32986733001658,2,2.25,WARNING,1
2026-02-16,Monday,3,11:15 AM,Advanced DBMS,Prof. Kulkarni,4,MCA,C,Lab 2,180,171,95.0,Practical,0,0,0,43,7,2,16,0,Morning,2026-02-16 11:15:00,70.56,68.52,70.39714285714287,78.31700331125828,3,24.0,SAFE,2
2026-02-17,Tuesday,1,09:00 AM,Financial Management,Prof. Sharma,4,MCA,C,Lab 2,180,126,70.0,Practical,1,0,0,44,7,2,17,0,Morning,2026-02-17 09:00:00,95.0,79.63,74.12714285714286,78.3445785123967,1,21.75,WARNING,1
2026-02-17,Tuesday,3,11:15 AM,Advanced DBMS,Prof. Kulkarni,2,MCA,C,Room 202,180,165,91.67,Theory,0,0,0,44,7,2,17,0,Morning,2026-02-17 11:15:00,70.0,78.52,73.49285714285715,78.33080858085809,2,2.25,SAFE,2
2026-02-17,Tuesday,4,12:15 PM,Cloud Computing,Prof. Sharma,4,MCA,C,Auditorium,180,138,76.67,Theory,1,0,0,44,7,2,17,0,Afternoon,2026-02-17 12:15:00,91.67,85.55666666666667,75.7942857142857,78.35278418451401,3,1.0,SAFE,2
2026-02-17,Tuesday,4,12:15 PM,Python Programming,Akash Upadhayay,2,MCA,C,Auditorium,180,144,80.0,Theory,0,0,0,44,7,2,17,0,Afternoon,2026-02-17 12:15:00,76.67,79.44666666666667,76.98571428571428,78.35001644736842,4,24.0,SAFE,2
2026-02-17,Tuesday,6,03:00 PM,HR Analytics,Prof. Patil,4,MCA,C,Lab 1,180,135,75.0,Practical,0,0,0,44,7,2,17,0,Afternoon,2026-02-17 15:00:00,80.0,82.78000000000002,79.60428571428572,78.35272577996716,5,2.75,WARNING,1
2026-02-18,Wednesday,2,10:00 AM,Web Development,Prof. Sharma,2,MCA,C,Lab 1,180,149,82.78,Practical,0,0,0,45,7,2,18,0,Morning,2026-02-18 10:00:00,75.0,77.22333333333334,79.84285714285714,78.34722950819672,1,19.0,SAFE,2
2026-02-18,Wednesday,3,11:15 AM,Python Programming,Prof. Deshmukh,2,MCA,C,Lab 1,180,163,90.56,Practical,0,1,0,45,7,2,18,0,Morning,2026-02-18 11:15:00,82.78,79.25999999999999,81.58857142857143,78.35448445171849,2,1.25,SAFE,2
2026-02-18,Wednesday,3,11:15 AM,Cloud Computing,Prof. Deshmukh,4,MCA,C,Auditorium,180,133,73.89,Theory,0,1,0,45,7,2,18,0,Morning,2026-02-18 11:15:00,90.56,82.77999999999999,80.95428571428572,78.37442810457516,3,24.0,WARNING,1
2026-02-18,Wednesday,5,02:00 PM,Advanced DBMS,Prof. Kulkarni,4,MCA,C,Room 202,180,158,87.78,Theory,0,0,0,45,7,2,18,0,Afternoon,2026-02-18 14:00:00,73.89,82.41,81.51,78.36711256117455,4,2.75,SAFE,2
2026-02-18,Wednesday,5,02:00 PM,Machine Learning,Akash Upadhayay,4,MCA,C,Lab 2,180,171,95.0,Practical,0,1,0,45,7,2,18,0,Afternoon,2026-02-18 14:00:00,87.78,84.07666666666667,80.9542857142857,78.38244299674267,5,24.0,SAFE,2
2026-02-18,Wednesday,6,03:00 PM,Python Programming,Prof. Patil,4,MCA,C,Lab 2,180,158,87.78,Practical,0,0,0,45,7,2,18,0,Afternoon,2026-02-18 15:00:00,95.0,85.55666666666667,83.57285714285715,78.40946341463415,6,1.0,SAFE,2
2026-02-19,Thursday,2,10:00 AM,Machine Learning,Ishwari Gaikwad,4,MCA,C,Lab 2,180,155,86.11,Practical,0,0,0,46,7,2,19,0,Morning,2026-02-19 10:00:00,87.78,90.18666666666667,84.68428571428572,78.42467532467532,1,19.0,SAFE,2
2026-02-19,Thursday,2,10:00 AM,Financial Management,Ishwari Gaikwad,2,MCA,C,Room 201,180,145,80.56,Theory,0,0,0,46,7,2,19,0,Morning,2026-02-19 10:00:00,86.11,89.63,86.27142857142859,78.43713128038898,2,24.0,SAFE,2
2026-02-19,Thursday,3,11:15 AM,Financial Management,Prof. Sharma,4,MCA,C,Lab 2,180,151,83.89,Practical,0,0,0,46,7,2,19,0,Morning,2026-02-19 11:15:00,80.56,84.81666666666666,85.95428571428572,78.44056634304206,3,1.25,SAFE,2
2026-02-19,Thursday,5,02:00 PM,Web Development,Prof. Kulkarni,2,MCA,C,Room 202,180,156,86.67,Theory,0,0,0,46,7,2,19,0,Afternoon,2026-02-19 14:00:00,83.89,83.52,85.00142857142858,78.44936995153473,4,2.75,SAFE,2
2026-02-20,Friday,1,09:00 AM,Python Programming,Prof. Kulkarni,2,MCA,C,Lab 2,180,151,83.89,Practical,0,0,0,47,7,2,20,0,Morning,2026-02-20 09:00:00,86.67,83.70666666666666,86.82714285714285,78.46262903225806,1,19.0,SAFE,2
2026-02-20,Friday,2,10:00 AM,Cloud Computing,Prof. Deshmukh,4,MCA,C,Room 201,180,127,70.56,Theory,0,0,1,47,7,2,20,0,Morning,2026-02-20 10:00:00,83.89,84.81666666666666,86.27142857142859,78.47136876006441,2,1.0,WARNING,1
2026-02-20,Friday,4,12:15 PM,Advanced DBMS,Ishwari Gaikwad,4,MCA,C,Auditorium,180,166,92.22,Theory,0,1,0,47,7,2,20,0,Afternoon,2026-02-20 12:15:00,70.56,80.37333333333333,82.78,78.45864951768489,3,2.25,SAFE,2
2026-02-20,Friday,6,03:00 PM,Cloud Computing,Akash Upadhayay,4,MCA,C,Auditorium,180,114,63.33,Theory,1,0,0,47,7,2,20,0,Afternoon,2026-02-20 15:00:00,92.22,82.22333333333333,83.41428571428571,78.48073836276083,4,2.75,WARNING,1
2026-02-21,Saturday,1,09:00 AM,Web Development,Prof. Deshmukh,2,MCA,C,Auditorium,180,89,49.17,Theory,0,0,0,48,7,2,21,1,Morning,2026-02-21 09:00:00,63.33,75.37,80.16,78.45645833333333,1,18.0,CRITICAL,0
2026-02-21,Saturday,2,10:00 AM,Web Development,Akash Upadhayay,4,MCA,C,Room 202,180,129,71.67,Theory,0,0,0,48,7,2,21,1,Morning,2026-02-21 10:00:00,49.17,68.24,75.67571428571429,78.4096,2,1.0,WARNING,1
2026-02-21,Saturday,3,11:15 AM,Python Programming,Ishwari Gaikwad,2,MCA,C,Room 202,180,107,59.44,Theory,0,0,1,48,7,2,21,1,Morning,2026-02-21 11:15:00,71.67,61.39000000000001,73.92999999999999,78.3988338658147,3,1.25,WARNING,1
2026-02-21,Saturday,4,12:15 PM,Python Programming,Prof. Kulkarni,4,MCA,C,Lab 2,180,158,87.78,Practical,0,0,0,48,7,2,21,1,Afternoon,2026-02-21 12:15:00,59.44,60.093333333333334,70.03999999999999,78.36859649122808,4,1.0,SAFE,2
2026-02-21,Saturday,5,02:00 PM,Cloud Computing,Ishwari Gaikwad,4,MCA,C,Room 202,180,113,62.78,Theory,1,0,0,48,7,2,21,1,Afternoon,2026-02-21 14:00:00,87.78,72.96333333333334,70.5957142857143,78.38358280254776,5,1.75,WARNING,1
2026-02-21,Saturday,5,02:00 PM,Web Development,Prof. Sharma,4,MCA,C,Auditorium,180,159,88.33,Theory,0,0,0,48,7,2,21,1,Afternoon,2026-02-21 14:00:00,62.78,70.0,69.48428571428572,78.35877583465819,6,24.0,SAFE,2
2026-02-22,Monday,1,09:00 AM,Cloud Computing,Prof. Sharma,4,MCA,C,Auditorium,180,124,68.89,Theory,0,0,0,49,7,2,22,0,Morning,2026-02-22 09:00:00,88.33,79.63,68.92857142857143,78.37460317460318,1,19.0,WARNING,1
2026-02-22,Monday,2,10:00 AM,HR Analytics,Akash Upadhayay,2,MCA,C,Room 201,180,111,61.67,Theory,0,1,1,49,7,2,22,0,Morning,2026-02-22 10:00:00,68.89,73.33333333333333,69.72285714285714,78.35957210776544,2,1.0,WARNING,1
2026-02-22,Monday,3,11:15 AM,HR Analytics,Prof. Patil,2,MCA,C,Lab 2,180,170,94.44,Practical,0,0,0,49,7,2,22,0,Morning,2026-02-22 11:15:00,61.67,72.96333333333332,71.50857142857143,78.33316455696202,3,1.25,SAFE,2
2026-02-22,Monday,3,11:15 AM,Web Development,Prof. Kulkarni,2,MCA,C,Room 202,180,149,82.78,Theory,0,1,0,49,7,2,22,0,Morning,2026-02-22 11:15:00,94.44,75.0,74.76142857142857,78.35860979462875,4,24.0,SAFE,2
2026-02-22,Monday,3,11:15 AM,Cloud Computing,Prof. Deshmukh,4,MCA,C,Room 201,180,149,82.78,Theory,0,0,0,49,7,2,22,0,Morning,2026-02-22 11:15:00,82.78,79.63,78.0957142857143,78.3655835962145,5,24.0,SAFE,2
2026-02-22,Monday,5,02:00 PM,Web Development,Ishwari Gaikwad,2,MCA,C,Lab 2,180,130,72.22,Practical,1,0,0,49,7,2,22,0,Afternoon,2026-02-22 14:00:00,82.78,86.66666666666667,77.38142857142857,78.37253543307087,6,2.75,WARNING,1
2026-02-22,Monday,6,03:00 PM,HR Analytics,Prof. Sharma,2,MCA,C,Room 202,180,131,72.78,Theory,0,0,0,49,7,2,22,0,Afternoon,2026-02-22 15:00:00,72.22,79.25999999999999,78.73,78.36286163522013,7,1.0,WARNING,1
2026-02-22,Monday,6,03:00 PM,Python Programming,Prof. Deshmukh,4,MCA,C,Lab 2,180,123,68.33,Practical,0,0,0,49,7,2,22,0,Afternoon,2026-02-22 15:00:00,72.78,75.92666666666668,76.50857142857141,78.35409733124018,8,24.0,WARNING,1
2026-02-23,Monday,1,09:00 AM,Python Programming,Prof. Patil,4,MCA,C,Auditorium,180,114,63.33,Theory,0,0,0,50,8,2,23,0,Morning,2026-02-23 09:00:00,68.33,71.11,76.42857142857143,78.33838557993731,1,18.0,WARNING,1
2026-02-23,Monday,3,11:15 AM,Financial Management,Ishwari Gaikwad,2,MCA,C,Room 202,180,115,63.89,Theory,0,0,1,50,8,2,23,0,Morning,2026-02-23 11:15:00,63.33,68.14666666666666,76.66571428571429,78.31489827856025,2,2.25,WARNING,1
2026-02-23,Monday,4,12:15 PM,HR Analytics,Prof. Sharma,4,MCA,C,Auditorium,180,141,78.33,Theory,0,0,0,50,8,2,23,0,Afternoon,2026-02-23 12:15:00,63.89,65.18333333333332,72.30142857142857,78.292359375,3,1.0,SAFE,2
2026-02-23,Monday,5,02:00 PM,Financial Management,Prof. Deshmukh,4,MCA,C,Room 201,180,153,85.0,Theory,0,0,0,50,8,2,23,0,Afternoon,2026-02-23 14:00:00,78.33,68.51666666666667,71.66571428571429,78.29241809672388,4,1.75,SAFE,2
2026-02-23,Monday,5,02:00 PM,Python Programming,Prof. Kulkarni,4,MCA,C,Auditorium,180,127,70.56,Theory,0,0,0,50,8,2,23,0,Afternoon,2026-02-23 14:00:00,85.0,75.74000000000001,71.98285714285714,78.3028660436137,5,24.0,WARNING,1
2026-02-23,Monday,5,02:00 PM,Cloud Computing,Prof. Deshmukh,4,MCA,C,Lab 2,180,132,73.33,Practical,0,0,0,50,8,2,23,0,Afternoon,2026-02-23 14:00:00,70.56,77.96333333333332,71.74571428571429,78.29082426127528,6,24.0,WARNING,1
2026-02-23,Monday,6,03:00 PM,Advanced DBMS,Prof. Patil,4,MCA,C,Room 202,180,96,53.33,Theory,0,0,1,50,8,2,23,0,Afternoon,2026-02-23 15:00:00,73.33,76.29666666666667,71.82428571428571,78.28312111801243,7,1.0,WARNING,1
2026-02-24,Tuesday,2,10:00 AM,Python Programming,Prof. Patil,2,MCA,C,Room 201,180,144,80.0,Theory,1,0,0,51,8,2,24,0,Morning,2026-02-24 10:00:00,53.33,65.74,69.68142857142857,78.24443410852713,1,19.0,SAFE,2
2026-02-24,Tuesday,3,11:15 AM,Advanced DBMS,Prof. Patil,2,MCA,C,Lab 1,180,152,84.44,Practical,0,0,0,51,8,2,24,0,Morning,2026-02-24 11:15:00,80.0,68.88666666666667,72.06285714285714,78.24715170278638,2,1.25,SAFE,2
2026-02-24,Tuesday,5,02:00 PM,Cloud Computing,Prof. Patil,2,MCA,C,Room 201,180,176,97.78,Theory,0,0,0,51,8,2,24,0,Afternoon,2026-02-24 14:00:00,84.44,72.58999999999999,74.99857142857142,78.25672333848532,3,2.75,SAFE,2
2026-02-24,Tuesday,6,03:00 PM,Financial Management,Prof. Sharma,2,MCA,C,Room 201,180,135,75.0,Theory,0,0,0,51,8,2,24,0,Afternoon,2026-02-24 15:00:00,97.78,87.40666666666668,77.77714285714285,78.28685185185185,4,1.0,WARNING,1
2026-02-25,Wednesday,2,10:00 AM,Python Programming,Prof. Kulkarni,4,MCA,C,Lab 1,180,140,77.78,Practical,0,1,0,52,8,2,25,0,Morning,2026-02-25 10:00:00,75.0,85.74000000000001,76.34857142857142,78.2817873651772,1,19.0,SAFE,2
2026-02-25,Wednesday,2,10:00 AM,HR Analytics,Prof. Patil,4,MCA,C,Room 202,180,158,87.78,Theory,0,0,0,52,8,2,25,0,Morning,2026-02-25 10:00:00,77.78,83.52,77.38,78.28101538461539,2,24.0,SAFE,2
2026-02-25,Wednesday,3,11:15 AM,HR Analytics,Prof. Patil,4,MCA,C,Lab 1,180,164,91.11,Practical,0,0,0,52,8,2,25,0,Morning,2026-02-25 11:15:00,87.78,80.18666666666667,79.44428571428571,78.29560675883256,3,1.25,SAFE,2
2026-02-25,Wednesday,3,11:15 AM,Advanced DBMS,Ishwari Gaikwad,2,MCA,C,Room 201,180,159,88.33,Theory,0,1,0,52,8,2,25,0,Morning,2026-02-25 11:15:00,91.11,85.55666666666667,84.84142857142857,78.31526073619632,4,24.0,SAFE,2
2026-02-25,Wednesday,4,12:15 PM,HR Analytics,Ishwari Gaikwad,2,MCA,C,Lab 2,180,89,49.17,Practical,0,0,0,52,8,2,25,0,Afternoon,2026-02-25 12:15:00,88.33,89.07333333333334,86.03142857142858,78.33059724349157,5,1.0,CRITICAL,0
2026-02-25,Wednesday,4,12:15 PM,HR Analytics,Akash Upadhayay,2,MCA,C,Room 201,180,134,74.44,Theory,1,0,0,52,8,2,25,0,Afternoon,2026-02-25 12:15:00,49.17,76.20333333333333,80.99285714285713,78.28600917431193,6,24.0,WARNING,1
2026-02-25,Wednesday,5,02:00 PM,Financial Management,Akash Upadhayay,4,MCA,C,Room 201,180,158,87.78,Theory,0,0,0,52,8,2,25,0,Afternoon,2026-02-25 14:00:00,74.44,70.64666666666666,77.65857142857143,78.28013740458015,7,1.75,SAFE,2
2026-02-26,Thursday,1,09:00 AM,HR Analytics,Prof. Kulkarni,2,MCA,C,Room 201,180,103,57.22,Theory,0,1,1,53,8,2,26,0,Morning,2026-02-26 09:00:00,87.78,70.46333333333332,79.48428571428572,78.29461890243903,1,19.0,WARNING,1
2026-02-26,Thursday,1,09:00 AM,Cloud Computing,Prof. Patil,4,MCA,C,Auditorium,180,163,90.56,Theory,0,0,0,53,8,2,26,0,Morning,2026-02-26 09:00:00,57.22,73.14666666666666,76.54714285714286,78.26254185692541,2,24.0,SAFE,2
2026-02-26,Thursday,2,10:00 AM,Advanced DBMS,Ishwari Gaikwad,4,MCA,C,Lab 2,180,176,97.78,Practical,0,0,0,53,8,2,26,0,Morning,2026-02-26 10:00:00,90.56,78.52,76.94428571428571,78.28123100303952,3,1.0,SAFE,2
2026-02-26,Thursday,3,11:15 AM,Python Programming,Prof. Patil,2,MCA,C,Auditorium,180,170,94.44,Theory,0,0,0,53,8,2,26,0,Morning,2026-02-26 11:15:00,97.78,81.85333333333334,77.89714285714285,78.31081942336874,4,1.25,SAFE,2
2026-02-26,Thursday,4,12:15 PM,Machine Learning,Prof. Kulkarni,4,MCA,C,Room 202,180,106,58.89,Theory,0,0,1,53,8,2,26,0,Afternoon,2026-02-26 12:15:00,94.44,94.25999999999999,78.77,78.33525757575757,5,1.0,WARNING,1
2026-02-26,Thursday,6,03:00 PM,Web Development,Prof. Deshmukh,4,MCA,C,Room 201,180,136,75.56,Theory,0,0,0,53,8,2,26,0,Afternoon,2026-02-26 15:00:00,58.89,83.70333333333333,80.15857142857143,78.30583963691377,6,2.75,SAFE,2
2026-02-27,Friday,2,10:00 AM,Financial Management,Ishwari Gaikwad,4,MCA,C,Lab 1,180,137,76.11,Practical,0,1,0,54,8,2,27,0,Morning,2026-02-27 10:00:00,75.56,76.29666666666667,80.31857142857143,78.3016918429003,1,19.0,SAFE,2
2026-02-27,Friday,2,10:00 AM,Machine Learning,Prof. Kulkarni,2,MCA,C,Lab 1,180,126,70.0,Practical,0,0,1,54,8,2,27,0,Morning,2026-02-27 10:00:00,76.11,70.18666666666667,78.65142857142857,78.29838612368025,2,24.0,WARNING,1
2026-02-27,Friday,3,11:15 AM,Python Programming,Prof. Sharma,4,MCA,C,Room 202,180,150,83.33,Theory,0,0,0,54,8,2,27,0,Morning,2026-02-27 11:15:00,70.0,73.89,80.47714285714285,78.28588855421687,3,1.25,SAFE,2
2026-02-27,Friday,6,03:00 PM,Python Programming,Prof. Patil,4,MCA,C,Room 202,180,116,64.44,Theory,0,0,1,54,8,2,27,0,Afternoon,2026-02-27 15:00:00,83.33,76.48,79.44428571428571,78.29347368421053,4,3.75,WARNING,1
2026-02-27,Friday,6,03:00 PM,Machine Learning,Prof. Kulkarni,4,MCA,C,Room 201,180,104,57.78,Theory,1,0,0,54,8,2,27,0,Afternoon,2026-02-27 15:00:00,64.44,72.58999999999999,74.68142857142857,78.27267267267267,5,24.0,WARNING,1
2026-02-28,Saturday,1,09:00 AM,Machine Learning,Prof. Kulkarni,2,MCA,C,Auditorium,180,105,58.33,Theory,0,0,0,55,8,2,28,1,Morning,2026-02-28 09:00:00,57.78,68.51666666666667,69.44428571428571,78.24194902548726,1,18.0,WARNING,1
2026-02-28,Saturday,1,09:00 AM,Python Programming,Prof. Sharma,4,MCA,C,Lab 2,180,147,81.67,Practical,0,1,0,55,8,2,28,1,Morning,2026-02-28 09:00:00,58.33,60.18333333333334,69.36428571428571,78.21214071856288,2,24.0,SAFE,2
2026-02-28,Saturday,2,10:00 AM,Advanced DBMS,Ishwari Gaikwad,2,MCA,C,Room 201,180,145,80.56,Theory,0,0,0,55,8,2,28,1,Morning,2026-02-28 10:00:00,81.67,65.92666666666666,70.23714285714286,78.21730941704035,3,1.0,SAFE,2
2026-02-28,Saturday,2,10:00 AM,Web Development,Prof. Deshmukh,4,MCA,C,Lab 1,180,155,86.11,Practical,0,0,0,55,8,2,28,1,Morning,2026-02-28 10:00:00,80.56,73.52,70.87285714285714,78.22080597014926,4,24.0,SAFE,2
2026-02-28,Saturday,3,11:15 AM,Python Programming,Akash Upadhayay,4,MCA,C,Lab 1,180,111,61.67,Practical,0,1,1,55,8,2,28,1,Morning,2026-02-28 11:15:00,86.11,82.78000000000002,73.17428571428572,78.23256333830105,5,1.25,WARNING,1
2026-03-01,Monday,1,09:00 AM,Python Programming,Ishwari Gaikwad,2,MCA,C,Room 201,180,112,62.22,Theory,0,0,0,56,8,3,1,0,Morning,2026-03-01 09:00:00,61.67,76.11333333333333,70.08,78.26124378109452,1,21.75,WARNING,1
2026-03-01,Monday,1,09:00 AM,Machine Learning,Prof. Sharma,4,MCA,C,Room 202,180,119,66.11,Theory,0,0,0,56,8,3,1,0,Morning,2026-03-01 09:00:00,62.22,70.0,69.76285714285714,78.23468543046357,2,24.0,WARNING,1
2026-03-01,Monday,2,10:00 AM,Advanced DBMS,Prof. Patil,2,MCA,C,Room 202,180,149,82.78,Theory,0,0,0,56,8,3,1,0,Morning,2026-03-01 10:00:00,66.11,63.333333333333336,70.95285714285714,78.21464462809918,3,1.0,SAFE,2
2026-03-01,Monday,3,11:15 AM,Python Programming,Prof. Patil,4,MCA,C,Room 202,180,180,100.0,Theory,0,0,1,56,8,3,1,0,Morning,2026-03-01 11:15:00,82.78,70.36999999999999,74.44571428571429,78.22217821782178,4,1.25,SAFE,2
2026-03-01,Monday,5,02:00 PM,Machine Learning,Prof. Deshmukh,4,MCA,C,Room 202,180,180,100.0,Theory,0,0,0,56,8,3,1,0,Afternoon,2026-03-01 14:00:00,100.0,82.96333333333332,77.06428571428572,78.25805601317957,5,2.75,SAFE,2
2026-03-01,Monday,5,02:00 PM,Python Programming,Prof. Patil,4,MCA,C,Lab 2,180,155,86.11,Practical,0,0,0,56,8,3,1,0,Afternoon,2026-03-01 14:00:00,100.0,94.25999999999999,79.84142857142857,78.29381578947368,6,24.0,SAFE,2
2026-03-01,Monday,6,03:00 PM,Financial Management,Akash Upadhayay,2,MCA,C,Lab 2,180,89,49.17,Practical,0,1,0,56,8,3,1,0,Afternoon,2026-03-01 15:00:00,86.11,95.37,79.84142857142857,78.30665024630542,7,1.0,CRITICAL,0
2026-03-02,Monday,1,09:00 AM,Python Programming,Prof. Sharma,4,MCA,C,Room 202,180,132,73.33,Theory,0,0,0,57,9,3,2,0,Morning,2026-03-02 09:00:00,49.17,78.42666666666666,78.05571428571429,78.25888524590164,1,18.0,WARNING,1
2026-03-02,Monday,2,10:00 AM,Web Development,Prof. Kulkarni,4,MCA,C,Lab 2,180,176,97.78,Practical,0,0,0,57,9,3,2,0,Morning,2026-03-02 10:00:00,73.33,69.53666666666668,79.64285714285714,78.25081833060557,2,1.0,SAFE,2
2026-03-02,Monday,2,10:00 AM,Machine Learning,Prof. Sharma,2,MCA,C,Auditorium,180,117,65.0,Theory,1,0,0,57,9,3,2,0,Morning,2026-03-02 10:00:00,97.78,73.42666666666666,84.16714285714285,78.28272875816994,3,24.0,WARNING,1
2026-03-02,Monday,3,11:15 AM,Web Development,Prof. Kulkarni,4,MCA,C,Lab 1,180,92,51.11,Practical,1,0,1,57,9,3,2,0,Morning,2026-03-02 11:15:00,65.0,78.70333333333333,81.62714285714286,78.2610603588907,4,1.25,WARNING,1
2026-03-02,Monday,4,12:15 PM,Advanced DBMS,Prof. Deshmukh,4,MCA,C,Lab 2,180,153,85.0,Practical,0,0,0,57,9,3,2,0,Afternoon,2026-03-02 12:15:00,51.11,71.29666666666667,74.64285714285714,78.21684039087948,5,1.0,SAFE,2
2026-03-02,Monday,6,03:00 PM,Web Development,Ishwari Gaikwad,2,MCA,C,Lab 1,180,119,66.11,Practical,0,0,0,57,9,3,2,0,Afternoon,2026-03-02 15:00:00,85.0,67.03666666666668,72.5,78.22786991869918,6,2.75,WARNING,1
2026-03-03,Tuesday,2,10:00 AM,Machine Learning,Prof. Patil,2,MCA,C,Lab 1,180,170,94.44,Practical,0,0,0,58,9,3,3,0,Morning,2026-03-03 10:00:00,66.11,67.40666666666667,69.64285714285714,78.20819805194805,1,19.0,SAFE,2
2026-03-03,Tuesday,6,03:00 PM,Financial Management,Ishwari Gaikwad,4,MCA,C,Lab 2,180,160,88.89,Practical,0,0,0,58,9,3,3,0,Afternoon,2026-03-03 15:00:00,94.44,81.85000000000001,76.11,78.2345056726094,2,5.0,SAFE,2
2026-03-04,Wednesday,1,09:00 AM,Machine Learning,Prof. Kulkarni,4,MCA,C,Room 201,180,176,97.78,Theory,0,0,0,59,9,3,4,0,Morning,2026-03-04 09:00:00,88.89,83.14666666666666,78.33285714285714,78.25174757281553,1,18.0,SAFE,2
2026-03-04,Wednesday,1,09:00 AM,Advanced DBMS,Prof. Sharma,4,MCA,C,Lab 2,180,149,82.78,Practical,0,0,0,59,9,3,4,0,Morning,2026-03-04 09:00:00,97.78,93.70333333333333,78.33285714285715,78.283295638126,2,24.0,SAFE,2
2026-03-04,Wednesday,2,10:00 AM,Machine Learning,Prof. Sharma,2,MCA,C,Lab 2,180,176,97.78,Practical,0,0,0,59,9,3,4,0,Morning,2026-03-04 10:00:00,82.78,89.81666666666666,80.87285714285714,78.29054838709678,3,1.0,SAFE,2
2026-03-04,Wednesday,6,03:00 PM,Financial Management,Prof. Deshmukh,4,MCA,C,Lab 1,180,138,76.67,Practical,0,0,0,59,9,3,4,0,Afternoon,2026-03-04 15:00:00,97.78,92.78000000000002,87.53999999999999,78.32193236714976,4,5.0,SAFE,2
2026-03-05,Thursday,2,10:00 AM,HR Analytics,Akash Upadhayay,4,MCA,C,Lab 1,180,137,76.11,Practical,0,0,1,60,9,3,5,0,Morning,2026-03-05 10:00:00,76.67,85.74333333333334,86.35000000000001,78.31927652733118,1,19.0,SAFE,2
2026-03-05,Thursday,3,11:15 AM,Python Programming,Prof. Sharma,2,MCA,C,Lab 2,180,176,97.78,Practical,0,0,0,60,9,3,5,0,Morning,2026-03-05 11:15:00,76.11,83.52,87.77857142857144,78.31573033707865,2,1.25,SAFE,2
2026-03-05,Thursday,3,11:15 AM,Web Development,Prof. Patil,4,MCA,C,Auditorium,180,159,88.33,Theory,0,0,0,60,9,3,5,0,Morning,2026-03-05 11:15:00,97.78,83.52,88.25571428571429,78.34692307692308,3,24.0,SAFE,2
2026-03-05,Thursday,4,12:15 PM,Python Programming,Prof. Deshmukh,4,MCA,C,Lab 2,180,147,81.67,Practical,0,0,0,60,9,3,5,0,Afternoon,2026-03-05 12:15:00,88.33,87.40666666666668,88.17571428571429,78.36289599999999,4,1.0,SAFE,2
2026-03-05,Thursday,5,02:00 PM,Cloud Computing,Prof. Patil,4,MCA,C,Room 202,180,165,91.67,Theory,0,0,0,60,9,3,5,0,Afternoon,2026-03-05 14:00:00,81.67,89.25999999999999,85.87428571428572,78.36817891373802,5,1.75,SAFE,2
2026-03-05,Thursday,6,03:00 PM,Python Programming,Prof. Deshmukh,2,MCA,C,Lab 1,180,160,88.89,Practical,0,0,0,60,9,3,5,0,Afternoon,2026-03-05 15:00:00,91.67,87.22333333333334,87.14428571428572,78.38939393939394,6,1.0,SAFE,2
